reactants	product	scaffold	split
CNC[C@H](CC1CCCCC1)NC(=O)c1cccc(C(=CCCCOC)c2ccccc2)c1	O=C(O)C(F)(F)F	O=C(O)C(F)(F)F	dev
CC(C)(C)OC(=O)Nc1ccc(C#Cc2ccccc2)cc1	CC(C)(C)OC(=O)Nc1ccc(CCc2ccccc2)cc1	c1ccc(CCc2ccccc2)cc1	validation
CO[C@@H]1[C@@H](/C=C/P(=O)(OC)OC)O[C@@H](n2cnc3c(NC(=O)c4ccccc4)ncnc32)[C@@H]1O[Si](C)(C)C(C)(C)C	CO[C@@H]1[C@@H](CCP(=O)(OC)OC)O[C@@H](n2cnc3c(NC(=O)c4ccccc4)ncnc32)[C@@H]1O[Si](C)(C)C(C)(C)C	O=C(Nc1ncnc2c1ncn2[C@H]1CCCO1)c1ccccc1	dev
CCOC(=O)c1cc(C(=O)C=Cc2ccc(C(=O)OC(C)(C)C)cc2)cc(C)n1	CCOC(=O)c1cc(C(=O)CCc2ccc(C(=O)OC(C)(C)C)cc2)cc(C)n1	O=C(CCc1ccccc1)c1ccncc1	dev
C=C(c1ccccc1)c1nc(OCCC)c2nc(-c3cccc(C)c3)oc2n1	CCCOc1nc(C(C)c2ccccc2)nc2oc(-c3cccc(C)c3)nc12	c1ccc(Cc2ncc3nc(-c4ccccc4)oc3n2)cc1	holdout
COc1cc(C=CC(=O)N[C@H]2CC[C@H](C)CC2)ccc1OCC(=O)O	COc1cc(CCC(=O)N[C@H]2CC[C@H](C)CC2)ccc1OCC(=O)O	O=C(CCc1ccccc1)NC1CCCCC1	dev
CC1=CCCCCCCC(=O)OCCCCC1	CC1CCCCCCCC(=O)OCCCCC1	O=C1CCCCCCCCCCCCCO1	dev
CCCOC(=O)c1cc(/C=C/COC)nc2ccccc12	CCCOC(=O)c1cc(CCCOC)nc2ccccc12	c1ccc2ncccc2c1	holdout
Cc1c(Sc2cccc(/C=C/C(=O)O)c2)c2ccc(Cl)cc2n1Cc1ccccc1	Cc1c(Sc2cccc(CCC(=O)O)c2)c2ccc(Cl)cc2n1Cc1ccccc1	c1ccc(Cn2cc(Sc3ccccc3)c3ccccc32)cc1	dev
C(=C1CCNCC1)c1ccc2ccccc2n1	c1ccc2nc(CC3CCNCC3)ccc2c1	c1ccc2nc(CC3CCNCC3)ccc2c1	holdout
CC1CC(c2ccncc2N)=CC(O[Si](C)(C)C(C)(C)C)C1	CC1CC(O[Si](C)(C)C(C)(C)C)CC(c2ccncc2N)C1	c1cc(C2CCCCC2)ccn1	dev
CN(C)CC=C1CCN(CCOc2ccccc2)CC1	CN(C)CCC1CCN(CCOc2ccccc2)CC1	c1ccc(OCCN2CCCCC2)cc1	validation
COC(=O)C=Cc1cc(Cl)ccc1C(=O)OC	COC(=O)CCc1cc(Cl)ccc1C(=O)OC	c1ccccc1	validation
CN(C(=O)OC(C)(C)C)[C@H]1CC[C@H](C#CCO)CC1	CN(C(=O)OC(C)(C)C)[C@H]1CC[C@H](CCCO)CC1	C1CCCCC1	validation
COC(=O)C=CC1(C(C)(C)O[SiH2]C(C)(C)C)CC(c2ccc(OCc3cc(C)nc4ccccc34)cc2)=NO1	COC(=O)CCC1(C(C)(C)O[SiH2]C(C)(C)C)CC(c2ccc(OCc3cc(C)nc4ccccc34)cc2)=NO1	c1ccc2c(COc3ccc(C4=NOCC4)cc3)ccnc2c1	dev
CCCc1cc(=O)oc2c(C(O)CC)c(O)c3c(c12)OC(C)(C)C=C3	CCCc1cc(=O)oc2c(C(O)CC)c(O)c3c(c12)OC(C)(C)CC3	O=c1ccc2c3c(ccc2o1)CCCO3	validation
O=C(O)C=Cc1cc(Cl)cc(Cl)c1	O=C(O)CCc1cc(Cl)cc(Cl)c1	c1ccccc1	validation
CCCOc1cccc(/C=C/C(=O)Cl)c1	CCCOc1cccc(C=O)c1	c1ccccc1	validation
Cc1ccc(C2=CC(O)CN(C)C2)cc1	Cc1ccc([C@@H]2C[C@H](O)CN(C)C2)cc1	c1ccc([C@@H]2CCCNC2)cc1	holdout
OCCC#Cc1cncnc1	OCCCCc1cncnc1	c1cncnc1	dev
Clc1ccccc1C1=CCCN1	Clc1ccccc1[C@H]1CCCN1	c1ccc([C@H]2CCCN2)cc1	dev
CCOC(=O)/C=C/c1c(C)nc(N)nc1N[C@H]1CC[C@H](OCCO)CC1	Cc1nc(N)nc2c1ccc(=O)n2[C@H]1CC[C@H](OCCO)CC1	O=c1ccc2cncnc2n1C1CCCCC1	dev
COC(=O)C(C#N)=CC(C)(C)C	COC(=O)C(C#N)CC(C)(C)C	COC(=O)C(C#N)CC(C)(C)C	dev
COC(=O)/C=C/Cc1ccc(F)c(Br)c1	COC(=O)CCCc1ccc(F)c(Br)c1	c1ccccc1	validation
Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(C2=CCN(C(=O)OC(C)(C)C)CC2)c1	Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(C2CCN(C(=O)OC(C)(C)C)CC2)c1	c1ccc(-c2noc(-c3ccn(Cc4ccnc(C5CCNCC5)c4)n3)n2)cc1	dev
CCCC1(C(C)(C)C)C=CC(C)O1	CCCC1(C(C)(C)C)CCC(C)O1	C1CCOC1	holdout
COc1cc(C=CC(=O)N[C@H]2CC[C@H](C)CC2)ccc1OCCn1ccnc1	COc1cc(CCC(=O)N[C@H]2CC[C@H](C)CC2)ccc1OCCn1ccnc1	O=C(CCc1ccc(OCCn2ccnc2)cc1)NC1CCCCC1	dev
NS(=O)(=O)c1ccccc1NS(=O)(=O)/C=C/c1ccccc1-c1ccc2cccc-2o1	NS(=O)(=O)c1ccccc1NS(=O)(=O)CCc1ccccc1-c1ccc2cccc-2o1	O=S(=O)(CCc1ccccc1-c1ccc2cccc-2o1)Nc1ccccc1	holdout
COC(=O)c1cc(C#Cc2ccccc2)c2cccc(N)c2n1	COC(=O)c1cc(CCc2ccccc2)c2cccc(N)c2n1	c1ccc(CCc2ccnc3ccccc23)cc1	dev
O=C(O)C=Cc1ccc(F)cc1F	O=C(O)CCc1ccc(F)cc1F	c1ccccc1	validation
CCOC(=O)/C=C\c1cc(C(F)(F)F)c(OC)c(C(F)(F)F)c1	CCOC(=O)CCc1cc(C(F)(F)F)c(OC)c(C(F)(F)F)c1	c1ccccc1	validation
CCOC(=O)C1=C(N[C@@H](C)c2ccccc2)CCOC1	CCOC(=O)[C@@H]1COCC[C@@H]1N[C@@H](C)c1ccccc1	c1ccc(CNC2CCOCC2)cc1	validation
CC1=C2CCC[C@H](O)[C@@]2(c2ccccc2)CCC1=O	C[C@@H]1C(=O)CC[C@]2(c3ccccc3)[C@@H](O)CCC[C@@H]12	O=C1CC[C@]2(c3ccccc3)CCCC[C@H]2C1	dev
CCC(=O)N1CCN(C=O)C=C1C(=O)NC(C)(C)C	CCC(=O)N1CCN(C=O)C[C@H]1C(=O)NC(C)(C)C	C1CNCCN1	validation
COC/C=C/c1ccc(C)c(CN(C(=O)OC(C)(C)C)C2CC2)c1	COCCCc1ccc(C)c(CN(C(=O)OC(C)(C)C)C2CC2)c1	c1ccc(CNC2CC2)cc1	validation
CN(C)Cc1cc(/C=C/C(N)=O)ccc1Oc1ccc2c(c1)SCC2	CN(C)Cc1cc(CCC(N)=O)ccc1Oc1ccc2c(c1)SCC2	c1ccc(Oc2ccc3c(c2)SCC3)cc1	validation
CC(=O)NC(=Cc1ccccc1)C(=O)O	CC(=O)N[C@@H](Cc1ccccc1)C(=O)O	c1ccccc1	validation
COC(=O)/C=C/c1cccc(CC(C)=O)c1	COC(=O)CCc1cccc(CC(C)=O)c1	c1ccccc1	validation
CCOC(=O)/C(=C/c1ccc2[nH]ccc2c1)OCC	CCOC(=O)C(Cc1ccc2[nH]ccc2c1)OCC	c1ccc2[nH]ccc2c1	holdout
CCOC(=O)c1cnn(-c2cccc(-c3ccccc3OCc3ccc(C4=CCN(C(=O)OC(C)(C)C)CC4)cc3)n2)c1C(F)(F)C(F)(F)F	CCOC(=O)c1cnn(-c2cccc(-c3ccccc3OCc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)n2)c1C(F)(F)C(F)(F)F	c1cc(-c2ccccc2OCc2ccc(C3CCNCC3)cc2)nc(-n2cccn2)c1	dev
O=C1CCc2ccc(C=CCCCN3CCN(c4cccc5c4CCCC5)CC3)nc2N1	O=C1CCc2ccc(CCCCCN3CCN(c4cccc5c4CCCC5)CC3)nc2N1	O=C1CCc2ccc(CCCCCN3CCN(c4cccc5c4CCCC5)CC3)nc2N1	dev
CCOC(=O)C=Cc1ccc(C#N)cc1	CCOC(=O)CCc1ccc(C#N)cc1	c1ccccc1	validation
N#CC(C(N)=S)=C(N)N1CCCC1	N#Cc1c(N2CCCC2)nsc1N	c1cc(N2CCCC2)ns1	holdout
CC(C)(C)OC(=O)NCCC#Cc1ccc(C#N)cc1	CC(C)(C)OC(=O)NCCCCc1ccc(C#N)cc1	c1ccccc1	validation
CCOC(=O)C=C(N)CC(=O)OCC	CCOC(=O)CC(N)CC(=O)OCC	CCOC(=O)CC(N)CC(=O)OCC	dev
C=CCc1ccc(-c2cc(NC(=O)C3Cc4ccccc4C3)n[nH]2)cc1	CCCc1ccc(-c2cc(NC(=O)C3Cc4ccccc4C3)n[nH]2)cc1	O=C(Nc1cc(-c2ccccc2)[nH]n1)C1Cc2ccccc2C1	dev
CC(C)C(N)=C(C#N)C(N)=S	CC(C)c1nsc(N)c1C#N	c1cnsc1	dev
CC1c2cccc(N)c2C=CN1C	CC1c2cccc(N)c2CCN1C	c1ccc2c(c1)CCNC2	dev
C=Cc1n[nH]c2ccc(Nc3nnc(Cc4cccc(OC)c4)o3)cc12	CCc1n[nH]c2ccc(Nc3nnc(Cc4cccc(OC)c4)o3)cc12	c1ccc(Cc2nnc(Nc3ccc4[nH]ncc4c3)o2)cc1	validation
O=C(O)C=Cc1ccc2c(c1)OCO2	O=C(O)CCc1ccc2c(c1)OCO2	c1ccc2c(c1)OCO2	dev
CCOC(=O)C1C(c2ccccc2)=CC(=O)N1C	CCOC(=O)[C@H]1[C@@H](c2ccccc2)CC(=O)N1C	O=C1C[C@H](c2ccccc2)CN1	validation
CCCCCCCCCCCCCCCCNc1ccc(C(=O)OC=CC(=O)OCC)cc1	CCCCCCCCCCCCCCCCNc1ccc(C(=O)OCCC(=O)OCC)cc1	c1ccccc1	validation
CC(C)(C)OC(=O)N1CCCc2cc(-c3cncc(C=CCS(C)(=O)=O)c3)cnc21	CC(C)(C)OC(=O)N1CCCc2cc(-c3cncc(CCCS(C)(=O)=O)c3)cnc21	c1cncc(-c2cnc3c(c2)CCCN3)c1	dev
C#Cc1ccc(Nc2cc(=O)n(C)cc2C(N)=O)c(F)c1	CCc1ccc(Nc2cc(=O)n(C)cc2C(N)=O)c(F)c1	O=c1cc(Nc2ccccc2)cc[nH]1	dev
CCOc1ccc(C(=CC2CCCC2)c2cc3cccnc3[nH]2)cn1	CCOc1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cn1	c1cncc(C(CC2CCCC2)c2cc3cccnc3[nH]2)c1	holdout
O=C(O)C1=C(c2ccc(Cl)cc2)CN(Cc2ccccc2)CC1	O=C(O)C1CCN(Cc2ccccc2)CC1c1ccc(Cl)cc1	c1ccc(CN2CCCC(c3ccccc3)C2)cc1	validation
COP(=O)(OC)[C@H](O)C=C(C)C	COP(=O)(OC)[C@H](O)CC(C)C	COP(=O)(OC)[C@H](O)CC(C)C	validation
CC1=C(C)C(=O)C(C(=CCCCCC(=O)O)c2cccnc2)=C(C)C1=O	CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2cccnc2)=C(C)C1=O	O=C1C=CC(=O)C(Cc2cccnc2)=C1	dev
CC=C1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC)CC[C@@H]32)CC1=O	CC[C@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC)CC[C@@H]32)CC1=O	O=C1CCC2[C@@H](CC[C@H]3[C@@H]4CCCC4CC[C@H]23)C1	dev
COC(=O)c1ccc(/C=C/C(=O)c2cccnc2Nc2ccccc2)c(OC)c1	COC(=O)c1ccc(CCC(=O)c2cccnc2Nc2ccccc2)c(OC)c1	O=C(CCc1ccccc1)c1cccnc1Nc1ccccc1	dev
CCOC(=O)[C@@](C)(CCn1cc(C2=CCCC2)cn1)S(C)(=O)=O	CCOC(=O)[C@@](C)(CCn1cc(C2CCCC2)cn1)S(C)(=O)=O	c1n[nH]cc1C1CCCC1	dev
CCCCCCCC(=O)N(C)Cc1cccc(-c2ccc(C=CC(=O)OCC)cc2)c1	CCCCCCCC(=O)N(C)Cc1cccc(-c2ccc(CCC(=O)OCC)cc2)c1	c1ccc(-c2ccccc2)cc1	dev
CCCC=CC1CCC2c3ccc(OCC)c(F)c3OC2C1	CCCCCC1CCC2c3ccc(OCC)c(F)c3OC2C1	c1ccc2c(c1)OC1CCCCC21	holdout
C#COC(=O)NC(=O)c1cc2ccccc2s1	CCOC(=O)NC(=O)c1cc2ccccc2s1	c1ccc2sccc2c1	holdout
CC(C)=CCCCCCO	CC(C)CCCCCCO	CC(C)CCCCCCO	validation
CC(=O)Nc1nc(C=Cc2ccc(C(=O)O)c(F)c2)cs1	CC(=O)Nc1nc(CCc2ccc(C(=O)O)c(F)c2)cs1	c1ccc(CCc2cscn2)cc1	holdout
CNC(=O)C=C(c1ccc2cc[nH]c2c1)c1ccccn1	CNC(=O)CC(c1ccc2cc[nH]c2c1)c1ccccn1	c1ccc(Cc2ccc3cc[nH]c3c2)nc1	dev
O=C1C=C2CCCc3cc(O)ccc3C2(Cc2ccccc2)CC1	O=C1CCC2(Cc3ccccc3)c3ccc(O)cc3CCCC2C1	O=C1CCC2(Cc3ccccc3)c3ccccc3CCCC2C1	dev
COC(=O)/C=C/c1ccc2cccc(O)c2n1	COC(=O)CCc1ccc2cccc(O)c2n1	c1ccc2ncccc2c1	holdout
CCOC(=O)C1(C(=O)OCC)CC2=CC(=O)CC2C1	CCOC(=O)C1(C(=O)OCC)CC2CC(=O)CC2C1	O=C1CC2CCCC2C1	dev
CNC[C@H](CC1CCCCC1)NC(=O)c1cccc(C(=CCCCOC)c2ccccc2)c1	CNC[C@H](CC1CCCCC1)NC(=O)c1cccc(C(CCCCOC)c2ccccc2)c1	O=C(NCCC1CCCCC1)c1cccc(Cc2ccccc2)c1	dev
C=C(C)Cc1nc(C(=O)OCC)c(O)c2sc(-c3ccccc3)nc12	CCOC(=O)c1nc(CC(C)C)c2nc(-c3ccccc3)sc2c1O	c1ccc(-c2nc3cnccc3s2)cc1	validation
C=C(C)c1cc2c(cc1OC1CN(C(=O)OC(C)(C)C)C1)N1C(=NNC(=O)C1C)CO2	CC(C)c1cc2c(cc1OC1CN(C(=O)OC(C)(C)C)C1)N1C(=NNC(=O)C1C)CO2	O=C1CN2C(=NN1)COc1ccc(OC3CNC3)cc12	dev
CCOC(=O)/C=C/c1c(-c2ccccc2)c2cc(C)c(C)cc2c(=O)n1C	CCOC(=O)CCc1c(-c2ccccc2)c2cc(C)c(C)cc2c(=O)n1C	O=c1[nH]cc(-c2ccccc2)c2ccccc12	dev
C=Cc1nc(-c2ccccc2)c(CN(Cc2cccc(OCC)c2)Cc2ccc3c(c2)OCCO3)n1CCCC	CCCCn1c(CC)nc(-c2ccccc2)c1CN(Cc1cccc(OCC)c1)Cc1ccc2c(c1)OCCO2	c1ccc(CN(Cc2ccc3c(c2)OCCO3)Cc2[nH]cnc2-c2ccccc2)cc1	holdout
O=Cc1ccc(C#Cc2ccc(OCc3ccccc3)nn2)cc1	O=Cc1ccc(CCc2ccc(OCc3ccccc3)nn2)cc1	c1ccc(CCc2ccc(OCc3ccccc3)nn2)cc1	holdout
CN(C)c1ccc(C(=CC2CCCC2)c2cc3cccnc3[nH]2)cc1	CN(C)c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1	c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1	holdout
CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)/C=C\c1cccc(C#N)c1	CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)CCc1cccc(C#N)c1	c1ccccc1	validation
COC(=O)[C@@H](OC(C)(C)C)c1c(C)c(C)c2nc3cn2c1N1CCC(C)(CC1)OCC=CC[C@H](C)Oc1c(F)cc(F)cc1-c1cccc-3c1	COC(=O)[C@@H](OC(C)(C)C)c1c(C)c(C)c2nc3cn2c1N1CCC(C)(CC1)OCCCC[C@H](C)Oc1c(F)cc(F)cc1-c1cccc-3c1	c1cc2cc(c1)-c1ccccc1OCCCCCOC1CCN(CC1)c1cccc3nc-2cn13	validation
CC1c2nnn(-c3cncnc3)c2C=CN1C(=O)c1cccc(C(F)(F)F)c1Cl	CC1c2nnn(-c3cncnc3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl	O=C(c1ccccc1)N1CCc2c(nnn2-c2cncnc2)C1	holdout
CCC(=O)NC/C=C1\CCc2ncc3c(c21)CCO3	CCC(=O)NCCC1CCc2ncc3c(c21)CCO3	c1nc2c(c3c1OCC3)CCC2	validation
O=C(O)C(S)=Cc1c(Cl)cccc1Cl	O=C(O)c1cc2c(Cl)cccc2s1	c1ccc2sccc2c1	holdout
CC1(C)C=C(c2ccc(F)cc2)c2ccc(NS(C)(=O)=O)cc2O1	CC1(C)CC(c2ccc(F)cc2)c2ccc(NS(C)(=O)=O)cc2O1	c1ccc(C2CCOc3ccccc32)cc1	holdout
CSc1ccc(O)c(C(C=C(C)C)c2cccc[n+]2[O-])c1	CSc1ccc2c(c1)C(c1cccc[n+]1[O-])CC(C)(C)O2	c1ccc(C2CCOc3ccccc32)[nH+]c1	dev
C=Cc1cc2c3ccnc(C)c3c(=O)n(C)c2cc1OC[C@H](CC(C)C)NC(=O)OC(C)(C)C	CCc1cc2c3ccnc(C)c3c(=O)n(C)c2cc1OC[C@H](CC(C)C)NC(=O)OC(C)(C)C	O=c1[nH]c2ccccc2c2ccncc12	dev
CCOC(=O)/C=C/c1ccc(C(CC)(CC)c2ccc(/C=C/C(OCOC)(C(F)(F)F)C(F)(F)F)c(C)c2)cc1C	CCOC(=O)CCc1ccc(C(CC)(CC)c2ccc(/C=C/C(OCOC)(C(F)(F)F)C(F)(F)F)c(C)c2)cc1C	c1ccc(Cc2ccccc2)cc1	dev
Cn1cc(C(=O)NCCO)c(Nc2ccc(C#CCO)cc2F)cc1=O	Cn1cc(C(=O)NCCO)c(Nc2ccc(CCCO)cc2F)cc1=O	O=c1cc(Nc2ccccc2)cc[nH]1	dev
CCOC(=O)/C=C/c1cc(SCc2ccccc2)ccc1Nc1cc(F)c(Br)cc1C	Cc1cc(Br)c(F)cc1-n1c(=O)ccc2cc(SCc3ccccc3)ccc21	O=c1ccc2cc(SCc3ccccc3)ccc2n1-c1ccccc1	dev
COc1ccc2c(c1)C(=CCO)C(C)(C)C(N(C)S(=O)(=O)c1ccc(C)cc1)C2	COc1ccc2c(c1)C(CCO)C(C)(C)C(N(C)S(=O)(=O)c1ccc(C)cc1)C2	O=S(=O)(NC1CCc2ccccc2C1)c1ccccc1	dev
COc1cc(Cl)ccc1C#CCCO	COc1cc(Cl)ccc1CCCCO	c1ccccc1	validation
CC(CCC1=CCCC1=O)OCc1ccccc1	CC(CCC1CCCC1=O)OCc1ccccc1	O=C1CCCC1CCCOCc1ccccc1	holdout
CNC(=O)c1cc(OC)cc(/C=C/C(=O)OC)n1	CNC(=O)c1cc(OC)cc(CCC(=O)OC)n1	c1ccncc1	dev
Cc1ccc(/C(=C/C2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)[nH]c1=O	Cc1ccc(C(CC2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)[nH]c1=O	O=c1cccc(C(CC2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)[nH]1	holdout
C=CCOC(=O)C1(Cc2cc(F)c(NC(=O)OCc3ccccc3)c(CCCC)c2)CSCC(NC(=O)OC(C)(C)C)C1=O	CCCCc1cc(C[C@@H]2CSC[C@H](NC(=O)OC(C)(C)C)C2=O)cc(F)c1NC(=O)OCc1ccccc1	O=C(Nc1ccc(C[C@@H]2CSCCC2=O)cc1)OCc1ccccc1	validation
C=C(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(F)n2)c1	CC(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(F)n2)c1	c1ccc(-n2ncc3cnc(-c4cccnc4)cc32)nc1	dev
CCOC(=O)C=Cc1ccccc1CC#N	CCOC(=O)CCc1ccccc1CC#N	c1ccccc1	validation
COC(=O)/C=C/c1cc(C)cc(NC(C)=O)n1	COC(=O)CCc1cc(C)cc(NC(C)=O)n1	c1ccncc1	dev
CCCCC(=CC(=O)OCC)c1oc2cc(C)ccc2c1C	CCCCC(CC(=O)OCC)c1oc2cc(C)ccc2c1C	c1ccc2occc2c1	dev
CCOC(=O)C=Cc1cc2cc(-c3ccc(C(C)(C)C)cc3)ccc2n1-c1ccc(OC2CCCC2)cc1	CCOC(=O)CCc1cc2cc(-c3ccc(C(C)(C)C)cc3)ccc2n1-c1ccc(OC2CCCC2)cc1	c1ccc(-c2ccc3c(ccn3-c3ccc(OC4CCCC4)cc3)c2)cc1	holdout
Clc1ccc(C2=CCNC2)cc1Cl	Clc1ccc(C2CCNC2)cc1Cl	c1ccc(C2CCNC2)cc1	holdout
C=C(C)c1cnc2c(NC(=O)OC(C)(C)C)c(C(=O)OCC)oc2c1	CCOC(=O)c1oc2cc(C(C)C)cnc2c1NC(=O)OC(C)(C)C	c1cnc2ccoc2c1	validation
Cc1ccc2c(c1)c1c(n2C=Cc2ccc(C)nc2)CCN(C(=O)OC(C)(C)C)C1	Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C(=O)OC(C)(C)C)C1	c1cncc(CCn2c3c(c4ccccc42)CNCC3)c1	dev
O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)c(F)c4)c3)cc12	O=c1[nH]cnc2[nH]c(-c3ccnc(CCc4ccc(CN5CCOCC5)c(F)c4)c3)cc12	O=c1[nH]cnc2[nH]c(-c3ccnc(CCc4ccc(CN5CCOCC5)cc4)c3)cc12	dev
O=C(O)C=Cc1cccc(C(F)(F)F)c1	O=C(O)CCc1cccc(C(F)(F)F)c1	c1ccccc1	validation
CCOC(=O)C=CC1CCC2CC=CC=C2N1C(=O)C(=O)OCC	CCOC(=O)CCC1CCC2CC=CC=C2N1C(=O)C(=O)OCC	C1=CCC2CCCNC2=C1	dev
CCC=C(CCC)c1cnc(-c2c(CC)cccc2CC)cc1OC	CCCC(CCC)c1cnc(-c2c(CC)cccc2CC)cc1OC	c1ccc(-c2ccccn2)cc1	dev
CCOC(=O)C1=CCC(C)(C)c2cc(O[Si](C)(C)C(C)(C)C)c(C)cc21	CCOC(=O)C1CCC(C)(C)c2cc(O[Si](C)(C)C(C)(C)C)c(C)cc21	c1ccc2c(c1)CCCC2	dev
COc1ccc(C=Cc2sccc2OC2OC(CO)C(O)C(O)C2O)cc1	COc1ccc(CCc2sccc2OC2OC(CO)C(O)C(O)C2O)cc1	c1ccc(CCc2sccc2OC2CCCCO2)cc1	holdout
COc1ccc2c(c1)C(c1cccc(Cl)c1)=CCC2	COc1ccc2c(c1)C(c1cccc(Cl)c1)CCC2	c1ccc(C2CCCc3ccccc32)cc1	holdout
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(/C=C/C(=O)OCC)cc2c1c(C)cn2C(C)C	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(CCC(=O)OCC)cc2c1c(C)cn2C(C)C	O=C(NCc1ccc[nH]c1=O)c1cccc2[nH]ccc12	holdout
C=CCOC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)OCC=C	O=C1OCC=CCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12	O=C1OCC=CCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12	holdout
CCCCC#Cc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@H]1C[C@@H](C(=O)OC)CN(C(=O)OC(C)(C)C)C1	CCCCCCc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@H]1C[C@@H](C(=O)OC)CN(C(=O)OC(C)(C)C)C1	O=C(N[C@H]1CCCNC1)c1cncnc1	dev
CC(C)(C)OC(=O)N1CCC(F)(C#Cc2ccc(F)cc2)CC1	CC(C)(C)OC(=O)N1CCC(F)(CCc2ccc(F)cc2)CC1	c1ccc(CCC2CCNCC2)cc1	dev
COc1ccc(C#CCCCO)cc1	COc1ccc(CCCCCO)cc1	c1ccccc1	validation
CCOC(=O)C(=CNC1CC1)C(=O)c1c(N)c(F)c(F)c(OC(F)F)c1F	CCOC(=O)c1cn(C2CC2)c2c(OC(F)F)c(F)c(F)c(N)c2c1=O	O=c1ccn(C2CC2)c2ccccc12	dev
N#CC(C#N)=Cc1ccc(OC(F)(F)F)cc1	N#CC(C#N)Cc1ccc(OC(F)(F)F)cc1	c1ccccc1	validation
Cc1nn(-c2ccccc2)c(Sc2cc(Cl)cc(Cl)c2)c1C=Cc1ccccc1	Cc1nn(-c2ccccc2)c(Sc2cc(Cl)cc(Cl)c2)c1CCc1ccccc1	c1ccc(CCc2cnn(-c3ccccc3)c2Sc2ccccc2)cc1	dev
Cc1c(C=CCCCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1	Cc1c(CCCCCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1	O=C(c1ccccc1)c1ccccc1	holdout
N#Cc1ccc(C#Cc2cc(Cl)ccc2-c2nc3ccccc3n2CC2CCCCC2)cc1	N#Cc1ccc(CCc2cc(Cl)ccc2-c2nc3ccccc3n2CC2CCCCC2)cc1	c1ccc(CCc2ccccc2-c2nc3ccccc3n2CC2CCCCC2)cc1	holdout
CC(C)(C)OC(=O)CSC(NCc1ccccc1)=C1C(=O)CCCC1=O	CC(C)(C)OC(=O)c1sc(NCc2ccccc2)c2c1CCCC2=O	O=C1CCCc2csc(NCc3ccccc3)c21	holdout
OC[C@@H](O)[C@H](c1ccccc1)n1ccc2cc(C#Cc3ccccc3)ccc21	OC[C@@H](O)[C@H](c1ccccc1)n1ccc2cc(CCc3ccccc3)ccc21	c1ccc(CCc2ccc3c(ccn3Cc3ccccc3)c2)cc1	validation
CC(C)(NC1=C[C@H](c2cccc(OC(F)(F)F)c2)N(c2ccc(OC(F)(F)F)cc2)C1=O)c1cccc(C(F)(F)F)n1	CC(C)(N[C@@H]1C[C@H](c2cccc(OC(F)(F)F)c2)N(c2ccc(OC(F)(F)F)cc2)C1=O)c1cccc(C(F)(F)F)n1	O=C1[C@H](NCc2ccccn2)C[C@H](c2ccccc2)N1c1ccccc1	holdout
O=C1C=CCCN1c1cnn(-c2cccnc2)c1	O=C1CCCCN1c1cnn(-c2cccnc2)c1	O=C1CCCCN1c1cnn(-c2cccnc2)c1	dev
CCOC(=O)C=Cc1ccc(COc2ccccc2)cc1N(C)CCc1ccc2ccccc2c1	CCOC(=O)CCc1ccc(COc2ccccc2)cc1N(C)CCc1ccc2ccccc2c1	c1ccc(OCc2cccc(NCCc3ccc4ccccc4c3)c2)cc1	holdout
CCC(=O)NCC=C1CCc2ccc3nc(C)oc3c21	CCC(=O)NCCC1CCc2ccc3nc(C)oc3c21	c1nc2ccc3c(c2o1)CCC3	dev
